attacktype1_txt,iyear,weaptype1,region_txt,nkill,nwound,nperps,success
Bombing/Explosion,2015,6,Western Europe,0.0,0.0,-99.0,0
Armed Assault,2015,5,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,3.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,22.0,70.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,3.0,7.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,20.0,7.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,14.0,,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,2.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,9,Middle East & North Africa,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,,,2.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,1.0,1
Bombing/Explosion,2015,6,Southeast Asia,1.0,1.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,6.0,6.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,4.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,1.0,2.0,-99.0,1
Armed Assault,2015,5,South Asia,3.0,,-99.0,0
Bombing/Explosion,2015,6,Southeast Asia,0.0,2.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Southeast Asia,0.0,0.0,20.0,1
Armed Assault,2015,5,Sub-Saharan Africa,0.0,0.0,-99.0,0
Unknown,2015,13,Sub-Saharan Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,South Asia,0.0,0.0,3.0,1
Armed Assault,2015,5,South Asia,1.0,1.0,-99.0,0
Armed Assault,2015,5,South Asia,0.0,1.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,3.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,1.0,1.0,-99.0,1
Assassination,2015,6,South Asia,0.0,0.0,3.0,0
Facility/Infrastructure Attack,2015,8,Sub-Saharan Africa,4.0,3.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,4.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Armed Assault,2015,9,Middle East & North Africa,0.0,1.0,1.0,0
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Unknown,2015,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Unarmed Assault,2015,9,Western Europe,0.0,0.0,2.0,0
Facility/Infrastructure Attack,2015,8,Southeast Asia,0.0,0.0,100.0,1
Assassination,2015,6,Middle East & North Africa,0.0,1.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,2.0,0.0,2.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,2.0,0
Armed Assault,2015,5,Middle East & North Africa,2.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,5.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Hostage Taking (Kidnapping),2015,9,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,7.0,10.0,1
Unknown,2015,13,Sub-Saharan Africa,10.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2015,5,Southeast Asia,0.0,6.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,25.0,1
Unarmed Assault,2015,10,Middle East & North Africa,0.0,14.0,1.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,25.0,,20.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,16.0,,1.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,24.0,,-99.0,1
Assassination,2015,5,Southeast Asia,0.0,1.0,1.0,0
Bombing/Explosion,2015,6,Western Europe,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,Sub-Saharan Africa,19.0,,-99.0,1
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,5.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,3.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,2.0,,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,0.0,0.0,10.0,0
Facility/Infrastructure Attack,2015,5,Southeast Asia,0.0,0.0,3.0,1
Armed Assault,2015,5,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,1.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Unknown,2015,13,Sub-Saharan Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,3.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,1.0,0.0,-99.0,1
Armed Assault,2015,5,Southeast Asia,0.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,2.0,15.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,2.0,15.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,2.0,15.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,6.0,0.0,6.0,0
Hostage Taking (Kidnapping),2015,13,Middle East & North Africa,0.0,0.0,4.0,1
Unarmed Assault,2015,9,Middle East & North Africa,0.0,2.0,1.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Assassination,2015,5,South Asia,4.0,5.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,8.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,4.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,15.0,20.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Unknown,2015,13,Middle East & North Africa,0.0,0.0,-99.0,0
Unknown,2015,13,Sub-Saharan Africa,19.0,20.0,-99.0,1
Unarmed Assault,2015,9,Western Europe,0.0,1.0,10.0,1
Unknown,2015,13,Sub-Saharan Africa,2.0,1.0,-99.0,1
Facility/Infrastructure Attack,2015,5,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,8.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,6.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,5.0,4.0,4.0,1
Unknown,2015,13,South Asia,21.0,,-99.0,1
Unknown,2015,13,South Asia,20.0,,-99.0,1
Unknown,2015,13,South Asia,20.0,,-99.0,1
Unknown,2015,13,South Asia,20.0,,-99.0,1
Unknown,2015,13,South Asia,20.0,,-99.0,1
Hostage Taking (Kidnapping),2015,5,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,11.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,1.0,1.0,15.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,4.0,-99.0,1
Hostage Taking (Barricade Incident),2015,8,South Asia,0.0,0.0,6.0,1
Armed Assault,2015,5,Southeast Asia,1.0,0.0,4.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,6.0,1.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,3.0,5.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Armed Assault,2015,5,Middle East & North Africa,5.0,0.0,7.0,1
Armed Assault,2015,5,Middle East & North Africa,5.0,0.0,7.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,6.0,9.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,9.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,9.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,9.0,5.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,0.0,-99.0,0
Armed Assault,2015,5,Eastern Europe,0.0,3.0,-99.0,1
Armed Assault,2015,5,Eastern Europe,3.0,0.0,3.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,South Asia,1.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,9,Western Europe,0.0,0.0,14.0,1
Assassination,2015,5,Southeast Asia,0.0,0.0,1.0,0
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,South Asia,,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,9.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,5.0,16.0,12.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,24.0,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,3.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,5.0,1.0,5.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Armed Assault,2015,6,Sub-Saharan Africa,15.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Assassination,2015,5,Sub-Saharan Africa,3.0,0.0,1.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,1.0,3.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,1.0,-99.0,1
Armed Assault,2015,5,Southeast Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,1.0,-99.0,1
Armed Assault,2015,9,Middle East & North Africa,1.0,0.0,1.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,4.0,5.0,1.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,15.0,16.0,31.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,,,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,,,-99.0,0
Unknown,2015,13,Middle East & North Africa,11.0,,11.0,0
Unknown,2015,13,Sub-Saharan Africa,3.0,0.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,-99.0,1
Unknown,2015,13,South Asia,0.0,3.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Southeast Asia,0.0,,-99.0,1
Hostage Taking (Kidnapping),2015,13,Sub-Saharan Africa,,,-99.0,1
Armed Assault,2015,5,Southeast Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,2.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,0.0,1.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,Sub-Saharan Africa,,,-99.0,1
Hostage Taking (Kidnapping),2015,5,Sub-Saharan Africa,,,-99.0,1
Unknown,2015,13,Sub-Saharan Africa,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,6.0,-99.0,1
Assassination,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Assassination,2015,6,Sub-Saharan Africa,4.0,2.0,-99.0,0
Unknown,2015,13,Middle East & North Africa,9.0,13.0,21.0,1
Armed Assault,2015,5,Middle East & North Africa,,,-99.0,1
Armed Assault,2015,5,Southeast Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Western Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,4.0,-99.0,1
Unarmed Assault,2015,10,Middle East & North Africa,0.0,1.0,1.0,0
Unarmed Assault,2015,10,Middle East & North Africa,1.0,0.0,1.0,0
Bombing/Explosion,2015,6,South Asia,0.0,3.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,3.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,,,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,2.0,2.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Unknown,2015,13,South Asia,4.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,4.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Western Europe,0.0,0.0,25.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,0.0,0.0,10.0,1
Unknown,2015,13,South Asia,1.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,4.0,8.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,2.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,2.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,,,-99.0,1
Assassination,2015,5,Sub-Saharan Africa,0.0,1.0,-99.0,0
Bombing/Explosion,2015,6,Sub-Saharan Africa,3.0,8.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,,,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,21.0,,-99.0,0
Armed Assault,2015,5,Southeast Asia,1.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,5.0,0.0,-99.0,1
Armed Assault,2015,9,Middle East & North Africa,0.0,4.0,1.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,20.0,1
Hostage Taking (Kidnapping),2015,13,South Asia,,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,3.0,,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,1.0,3.0,1.0,1
Armed Assault,2015,5,South Asia,3.0,0.0,2.0,1
Assassination,2015,5,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,3.0,1.0,3.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,3.0,-99.0,1
Armed Assault,2015,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,1.0,0
Assassination,2015,5,South Asia,0.0,1.0,-99.0,0
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,0.0,-99.0,1
Armed Assault,2015,5,South Asia,5.0,8.0,7.0,1
Unknown,2015,13,Sub-Saharan Africa,2.0,,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,12.0,24.0,3.0,1
Assassination,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Armed Assault,2015,9,Middle East & North Africa,0.0,1.0,1.0,0
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,20.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,5,South Asia,,,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,1.0,0
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,5.0,0
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,0.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,10.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,15.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South America,3.0,,-99.0,1
Armed Assault,2015,9,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2015,13,South Asia,0.0,0.0,-99.0,1
Unknown,2015,13,South Asia,0.0,3.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,1.0,0.0,-99.0,1
Unknown,2015,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2015,8,Western Europe,0.0,0.0,-99.0,1
Armed Assault,2015,8,Western Europe,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,7.0,3.0,1.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,0.0,-99.0,1
Hijacking,2015,13,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,0.0,0.0,1.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,3.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,2.0,-99.0,1
Armed Assault,2015,5,South Asia,4.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,1.0,0.0,2.0,1
Armed Assault,2015,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Armed Assault,2015,5,Sub-Saharan Africa,3.0,1.0,4.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Eastern Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,3.0,0
Hostage Taking (Kidnapping),2015,9,South Asia,1.0,0.0,-99.0,1
Unarmed Assault,2015,9,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,2.0,0.0,2.0,1
Bombing/Explosion,2015,6,South Asia,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,5.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Armed Assault,2015,5,Sub-Saharan Africa,,,-99.0,1
Unknown,2015,13,Middle East & North Africa,4.0,0.0,-99.0,1
Assassination,2015,5,Southeast Asia,1.0,0.0,2.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,9.0,-99.0,1
Facility/Infrastructure Attack,2015,8,South Asia,0.0,0.0,4.0,1
Hostage Taking (Kidnapping),2015,5,Sub-Saharan Africa,,,-99.0,1
Hostage Taking (Kidnapping),2015,13,Sub-Saharan Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,South Asia,0.0,0.0,1.0,0
Hostage Taking (Kidnapping),2015,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,8.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,3.0,1.0,7.0,1
Bombing/Explosion,2015,6,South Asia,0.0,1.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,7.0,1.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,5.0,-99.0,1
Unknown,2015,13,Middle East & North Africa,17.0,0.0,-99.0,1
Unknown,2015,13,South Asia,,,-99.0,0
Armed Assault,2015,5,Southeast Asia,1.0,2.0,-99.0,1
Assassination,2015,6,Southeast Asia,0.0,0.0,-99.0,0
Armed Assault,2015,5,Southeast Asia,0.0,2.0,-99.0,1
Armed Assault,2015,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,7.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,9.0,20.0,-99.0,1
Facility/Infrastructure Attack,2015,8,Sub-Saharan Africa,5.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,1.0,2.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Southeast Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,,,-99.0,1
Bombing/Explosion,2015,6,South America,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,15.0,12.0,1.0,1
Assassination,2015,5,Sub-Saharan Africa,1.0,0.0,-99.0,0
Armed Assault,2015,5,Southeast Asia,0.0,0.0,50.0,0
Bombing/Explosion,2015,6,South Asia,2.0,0.0,-99.0,1
Unarmed Assault,2015,2,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,South Asia,0.0,4.0,-99.0,1
Armed Assault,2015,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2015,6,Middle East & North Africa,0.0,0.0,-99.0,0
Armed Assault,2015,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2015,6,Sub-Saharan Africa,3.0,3.0,1.0,1
